username,Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Hentai,Horror,Mahou Shoujo,Mecha,Music,Mystery,Psychological,Romance,Sci-Fi,Slice of Life,Sports,Supernatural,Thriller
Juliko25,7.014814814814815,7.078212290502793,6.95625,7.512295081967213,,7.196078431372549,,7.5,7.203125,7.176470588235294,6.5423728813559325,7.575,8.0,7.164179104477612,7.235294117647059,7.3391812865497075,6.375,7.260869565217392,7.272727272727272
TheFirstEldenLord,6.658536585365853,5.766666666666667,6.742574257425742,7.1937984496124034,5.886792452830188,6.26984126984127,2.333333333333333,5.357142857142857,,6.833333333333333,8.066666666666666,6.518518518518518,6.609756097560975,6.841176470588235,6.551724137931035,7.382978723404255,8.0,7.272727272727272,6.25
LiLEfan,6.270212765957447,5.919298245614034,5.86421052631579,6.852941176470588,4.545833333333333,5.623333333333334,,5.428571428571429,,7.714285714285714,8.0,6.454545454545454,6.758064516129032,5.67,6.572916666666667,6.785714285714286,7.8125,6.194805194805195,6.794117647058823
Magicfist,6.745833333333334,6.258461538461538,6.511864406779661,7.547674418604651,6.775,7.175409836065573,,7.428571428571429,,8.0,7.25,7.308823529411764,7.85,7.836842105263158,7.513157894736842,8.846153846153847,7.0,7.19516129032258,7.495238095238095
Strilitxia,7.491129032258063,7.517647058823529,7.392465753424653,7.59391304347826,7.168000000000001,7.366666666666666,6.766666666666667,6.825,,7.590909090909091,7.825,7.56304347826087,7.593478260869565,7.428057553956828,7.861904761904761,7.512499999999997,,7.231818181818183,8.095238095238095
Ampere,5.29245283018868,5.227272727272728,5.391304347826087,5.768518518518518,5.125,5.054054054054054,,5.333333333333333,,3.7777777777777777,4.5,6.0256410256410255,5.64,4.931034482758621,4.925,5.642857142857143,7.0,5.192982456140351,5.625
Marander,5.065829145728643,5.2093750000000005,4.884615384615385,5.788461538461538,3.9525,5.233333333333333,,4.887096774193548,6.25,5.555555555555555,5.6,5.521739130434782,5.919540229885057,5.142857142857143,5.480263157894737,5.5131578947368425,5.875,5.108490566037736,6.326923076923077
shimokitazawa,7.366037735849054,7.066666666666667,6.9173913043478255,7.446551724137931,7.333333333333333,7.1625,,7.016666666666667,6.5,7.283333333333334,8.5,7.619444444444444,7.612500000000001,7.1,7.628571428571428,7.071428571428571,7.666666666666667,7.5,7.078947368421052
SABEURRE16,4.808396946564885,5.452941176470588,4.6682539682539685,4.934513274336283,5.333333333333333,4.9302631578947365,,4.575,5.0,4.333333333333333,7.25,4.684444444444444,5.369047619047619,3.4804878048780483,5.179245283018868,5.106896551724137,3.85,4.596511627906977,4.748275862068965
NekoSuke,7.567164179104478,7.567164179104478,7.600591715976331,7.635964912280702,7.533333333333333,7.504032258064516,,7.555555555555555,7.375,7.642857142857143,7.5,7.617021276595745,7.558823529411764,7.483193277310924,7.5,7.605769230769231,7.5625,7.664634146341464,7.458333333333333
Decibelle,6.636363636363637,6.956521739130435,7.4,7.0606060606060606,9.333333333333334,6.714285714285714,,9.0,6.222222222222222,7.3076923076923075,7.0,7.608695652173913,7.833333333333333,7.0344827586206895,7.4,6.88,7.833333333333333,7.0,7.470588235294118
Scorcaesar,6.015873015873016,5.761904761904762,5.9765625,6.36936936936937,5.571428571428571,5.976744186046512,,5.046511627906977,7.0,6.529411764705882,6.727272727272728,7.103448275862069,7.053763440860215,6.078260869565217,5.82089552238806,6.425287356321839,6.285714285714286,6.161538461538462,7.314285714285714
rice,3.26,3.136363636363636,2.8450704225352115,3.4,3.0,3.0476190476190474,,3.8,4.0,2.636363636363636,3.3125,3.4242424242424243,3.372093023255814,3.083333333333333,3.083333333333333,3.151898734177215,3.0,3.35,3.571428571428572
ZNote,6.212464589235127,6.261802575107296,5.735849056603773,6.517766497461929,4.78125,5.8143939393939394,4.142857142857143,6.403846153846154,6.681818181818182,6.734177215189874,6.246913580246914,6.983050847457627,7.047619047619048,5.717741935483871,6.402597402597403,5.907079646017699,6.166666666666667,6.187134502923977,7.078947368421052
emmerlad,5.664670658682635,5.527272727272727,5.61437908496732,6.7190082644628095,3.24,4.8655462184873945,,6.133333333333334,,6.166666666666667,7.333333333333333,6.910714285714286,6.981481481481482,5.0,7.325581395348837,6.348837209302325,6.625,6.276595744680851,7.5
ZeraphJZ,6.767441860465116,6.666666666666667,6.7015503875969,7.030487804878049,6.363636363636363,6.56,,6.375,7.833333333333333,6.944444444444445,7.333333333333333,7.108695652173913,6.3478260869565215,6.598958333333333,6.456521739130435,6.99375,6.75,7.0,7.0
ANMLGCY,4.230212765957448,4.258450704225352,3.9906666666666655,5.508854166666668,2.6956989247311824,4.06267942583732,,5.215384615384616,4.0,5.064705882352941,3.2700000000000005,5.4203125,5.844827586206898,3.7427350427350414,4.874193548387097,4.445517241379311,4.449999999999999,4.404794520547945,5.85483870967742
dip,6.116776315789475,5.846195652173912,6.025000000000001,6.855056179775281,5.245283018867924,6.165328467153284,0.0,5.263636363636364,5.062500000000001,5.465625000000001,6.189473684210527,6.065079365079365,7.288461538461538,6.41056603773585,5.44516129032258,6.866666666666666,5.788333333333333,6.340151515151513,6.757142857142857
Leoz3r,6.0369127516778525,6.076923076923077,5.328740157480315,6.940476190476191,4.274390243902439,5.855855855855856,,5.133333333333334,6.75,6.333333333333333,6.571428571428571,6.8125,7.141304347826087,5.246963562753036,6.053846153846154,5.801587301587301,7.0,6.188405797101449,6.682926829268292
bluebless97,7.569565217391304,7.357142857142857,7.311538461538461,7.646551724137931,6.25,7.555555555555555,,7.409090909090909,8.0,,8.0,7.8,7.456521739130435,6.924242424242424,7.747058823529411,7.767857142857143,7.857142857142857,7.617647058823529,7.5
Jaffin,5.829824561403509,5.75897435897436,5.827710843373497,6.73854166666667,4.681818181818182,5.914634146341464,,3.235714285714286,,6.376,5.166666666666667,6.40625,6.381249999999999,5.9074626865671656,6.069230769230769,6.017777777777777,6.070588235294117,6.078260869565219,6.737500000000001
JackieArt,8.169117647058824,8.125,7.982758620689655,8.384057971014492,7.722222222222222,8.162790697674419,6.5625,7.5,,,8.0,8.075757575757576,8.23076923076923,7.5813953488372094,8.1,8.357142857142858,8.85,8.159574468085106,8.35
ThatAnimeSnobRe,7.971014492753623,8.025,8.207317073170731,7.35,9.5,8.107843137254902,,8.066666666666666,8.5,8.75,7.857142857142857,8.142857142857142,5.571428571428571,,9.178571428571429,8.954545454545455,9.5,7.117647058823529,2.0
theJokerEvoker,6.981920903954806,7.058227848101264,6.946666666666669,7.508074534161492,6.846511627906975,6.759310344827587,,6.966666666666666,5.476923076923077,7.979999999999999,7.3428571428571425,7.635087719298245,7.443859649122805,7.170689655172415,6.972727272727272,7.357664233576643,7.931249999999999,7.0099009900990135,7.276923076923079
vessalius5524,6.49364161849711,6.000892857142857,6.410377358490567,7.252046783625731,7.25,6.392086330935252,,6.5,5.433333333333334,7.063636363636364,6.236363636363636,7.82,7.485106382978723,6.696923076923076,6.788235294117646,7.277777777777777,6.651999999999999,7.195833333333333,7.851724137931034
Douzeries,3.0269230769230777,2.196078431372549,2.37029702970297,3.508,1.3611111111111112,2.6875,,2.97,,5.95,0.0,2.7418604651162792,4.5810810810810825,4.414634146341464,3.416666666666666,4.240425531914895,2.094117647058824,3.9948275862068967,2.4466666666666668
Tkit,5.872972972972973,5.612244897959184,6.03125,6.676229508196721,5.966666666666667,5.588983050847458,,5.84,,6.764705882352941,6.05,6.076388888888889,6.526315789473684,5.75,6.595890410958904,6.472222222222222,6.5,6.058510638297872,6.4375
blizar,6.313725490196078,5.872340425531915,6.081081081081081,6.743589743589744,6.066666666666666,5.849056603773585,,7.142857142857143,8.0,7.285714285714286,,7.0,7.375,6.155555555555556,6.675,6.21875,6.5,6.671052631578948,7.1
8manYeager,8.30232558139535,8.488888888888889,8.44632768361582,8.518292682926829,8.0875,8.356589147286822,7.5,8.153846153846153,,8.25,8.142857142857142,8.6,8.622641509433961,8.325301204819278,8.159090909090908,8.47872340425532,8.777777777777779,8.488372093023257,8.333333333333334
oliveirafre,6.195121951219512,6.19672131147541,5.490196078431373,6.790697674418604,6.888888888888889,5.847058823529411,,6.909090909090909,,7.0,8.0,6.0,6.285714285714286,6.117647058823529,6.526315789473684,6.944444444444445,,6.555555555555555,7.222222222222222
Shochraos,6.4101694915254255,6.330434782608696,6.531578947368423,7.120270270270272,6.044444444444446,6.540476190476189,,5.616666666666667,9.8,5.585714285714286,7.927272727272726,8.447826086956521,7.688888888888889,5.827551020408164,5.155555555555555,7.207142857142858,8.1,7.709677419354839,7.075
Cutiewolfie,7.738636363636363,7.6923076923076925,7.055555555555555,7.903225806451613,6.2631578947368425,7.575757575757576,,8.055555555555555,,6.0,9.0,8.264705882352942,7.86,7.223404255319149,8.11111111111111,7.097222222222222,7.375,7.961538461538462,7.909090909090909
UltraGay,7.111111111111111,7.540322580645161,6.962264150943396,7.011299435028248,6.137931034482759,7.01875,,7.3,5.0,7.384615384615385,7.363636363636363,6.770833333333333,6.884615384615385,6.197183098591549,7.2063492063492065,6.936936936936937,7.558139534883721,7.064,7.071428571428571
Godmeyer,5.152252252252252,4.635294117647058,5.522499999999998,6.091262135922331,4.161290322580645,5.506578947368421,,7.375,,5.5,7.875,6.344736842105264,6.430769230769231,5.846753246753247,5.4739130434782615,6.737681159420289,8.3,6.242857142857142,5.833333333333333
polkura,0.9044585987261148,0.2127659574468085,1.008849557522124,1.2578125,0.0,0.6363636363636364,0.0,0.0,,0.0,3.8,0.9032258064516128,1.2444444444444445,0.3272727272727272,1.1754385964912282,0.8461538461538461,2.1739130434782608,0.8181818181818182,0.7647058823529411
Slobbywasabi,6.659872611464975,5.86039603960396,6.29009900990099,6.350000000000005,7.05,5.850000000000001,,5.6,8.7,6.566666666666667,5.6000000000000005,7.226785714285712,7.196153846153844,5.711320754716981,5.654716981132074,5.562745098039215,6.98,6.8518072289156615,6.765000000000001
GummyKatana,7.2214285714285715,7.011111111111111,7.882352941176472,7.428787878787877,8.23,7.235714285714282,,7.663888888888888,7.5,7.613793103448277,9.1,7.397916666666664,7.467187499999997,7.550000000000001,7.371232876712329,6.471428571428571,,7.481081081081083,7.513888888888889
Pachirisu,7.583478260869564,7.575280898876401,7.630075187969921,8.226373626373624,7.167647058823531,7.815044247787608,,7.005882352941176,7.3,6.5,8.875,8.062068965517241,7.745161290322581,7.654545454545452,7.516666666666667,8.095312499999999,6.7,7.730612244897959,8.155
DreamEater,6.6066225165562935,6.814000000000001,6.816901408450708,7.079310344827586,6.681578947368419,6.700793650793652,,5.76,,6.483333333333333,6.699999999999999,6.988461538461539,7.6,6.42051282051282,6.723076923076923,6.898305084745761,6.875,6.612500000000001,7.725
EpsilonTo,7.582065217391301,7.47450980392157,7.290845070422534,7.70826446280992,6.182352941176472,7.673553719008264,0.0,7.451851851851853,8.55,8.133333333333335,,7.7932203389830494,7.729999999999999,6.956249999999999,6.476190476190476,8.132142857142858,7.405263157894736,7.419607843137257,7.800000000000001
Lukasu,7.377049180327869,7.3,7.5,7.88785046728972,7.125,7.484375,,6.0,9.0,7.8,7.5,7.956521739130435,8.136363636363637,7.45679012345679,7.416666666666667,7.487804878048781,,7.803571428571429,8.692307692307692
Shisui0,6.457943925233645,6.473684210526316,6.330275229357798,7.040322580645161,5.054054054054054,6.319444444444445,1.0,5.625,6.6,6.25,6.625,6.9361702127659575,6.58,5.7444444444444445,6.408163265306122,6.317073170731708,7.357142857142857,6.710144927536232,7.225806451612903
Fretro,6.715686274509804,6.4375,6.0,7.333333333333333,5.5,6.810344827586207,,6.3125,,8.083333333333334,8.0,8.088235294117647,7.882352941176471,7.068181818181818,6.625,6.975,7.75,6.6923076923076925,7.4375
VivavideoUser2x,6.465408805031447,6.516129032258065,6.855855855855856,6.861271676300578,6.038461538461538,6.54054054054054,2.0,6.0701754385964914,8.333333333333334,6.2,6.842105263157895,6.754716981132075,6.833333333333333,6.7125,6.371428571428571,7.410714285714286,6.5,6.723214285714286,6.893617021276596
Ryzex18,7.905882352941177,7.758064516129032,7.795774647887324,8.013157894736842,6.5,7.642857142857143,,6.95,,9.5,8.625,7.7592592592592595,7.782051282051282,7.727272727272727,7.5,8.256410256410257,8.11111111111111,8.010416666666666,7.68
Legrenzi,7.013114754098359,7.322608695652175,6.736085626911318,7.614778325123153,6.173103448275861,7.133146067415728,6.17,6.656756756756757,4.766666666666667,6.871739130434785,7.132000000000001,7.35,7.610526315789473,7.021153846153847,6.836440677966102,7.529341317365271,6.226315789473683,7.165765765765766,7.578723404255319
obi3,7.157228915662651,7.075,6.72814371257485,7.45091743119266,6.310344827586207,6.9907407407407405,1.75,7.592,7.7,7.222222222222223,7.16875,7.444680851063829,7.4270588235294115,6.921428571428571,7.078947368421052,7.082644628099173,7.05,7.291472868217054,7.511111111111111
Mooshieblob,4.7727272727272725,4.24,4.416666666666667,5.072727272727272,3.0,5.023255813953488,,5.2,4.0,7.666666666666667,4.5,6.6923076923076925,6.363636363636363,3.5,6.0,6.3,3.565217391304348,4.173913043478261,6.142857142857143
Humble,7.056338028169014,7.40625,6.676470588235294,7.81081081081081,6.666666666666667,6.527777777777778,,7.454545454545454,,7.666666666666667,4.5,7.133333333333334,7.9,6.8,7.375,7.222222222222222,8.5,7.225806451612903,8.11111111111111
HuntaroWasTaken,7.53125,7.629999999999998,7.478571428571426,7.555000000000001,7.65625,7.54,,7.861538461538462,,6.48,,7.296874999999999,7.388888888888889,7.779310344827585,7.571428571428571,7.8,7.8,7.492857142857144,7.90909090909091
Sirion,6.708119658119657,6.941538461538458,7.056306306306302,7.380578512396693,5.83921568627451,6.664406779661016,,5.842424242424243,7.6,7.542857142857144,7.157142857142857,7.307608695652176,7.5866666666666704,6.846153846153845,6.9300000000000015,7.631901840490791,7.596874999999999,7.061643835616435,7.567346938775508
Benkei,7.357692307692305,7.476106194690263,7.402238805970144,7.754477611940296,7.589999999999999,7.08965517241379,,6.8,,7.38,8.342105263157896,6.827586206896551,7.617647058823531,7.688461538461539,7.35,7.84318181818182,7.494444444444444,7.650000000000002,7.5
KaijuKing13,6.718763326226014,6.882307692307691,6.628795811518327,7.158706467661692,6.142857142857143,6.605202312138728,,5.954,6.0,6.607228915662653,7.833333333333333,7.090909090909091,5.973333333333334,6.724390243902438,6.601923076923074,6.673913043478261,6.4818181818181815,7.006557377049181,6.664
kekekeKaj,6.329439252336448,6.3975,6.141212121212122,6.769154228855721,4.5,6.725842696629214,5.75,6.546875,5.833333333333333,5.84,6.645454545454545,6.845945945945946,6.555172413793104,6.517361111111112,6.1455696202531644,6.849438202247192,6.910714285714286,6.671951219512195,7.132352941176471
phones,1.0491803278688523,0.875,0.967741935483871,1.2608695652173914,0.0,0.9090909090909092,,1.2,0.0,1.3571428571428572,0.3333333333333333,1.137931034482759,1.3333333333333333,1.1875,1.3243243243243243,1.3529411764705883,2.5,1.0256410256410255,1.5
Ostalfo,7.988847583643123,8.214814814814815,7.854271356783919,8.301587301587302,7.597222222222222,7.957671957671957,,8.425531914893616,8.0,8.0625,8.583333333333334,8.145631067961165,8.270588235294118,7.753968253968254,8.094117647058823,8.0,8.0,7.9393939393939394,8.319148936170214
Granzchesta,1.111842105263158,0.994413407821229,0.8828337874659401,1.1790123456790125,0.6571428571428571,1.013157894736842,,1.1794871794871795,0.7894736842105263,1.1666666666666667,1.238095238095238,1.094488188976378,1.1271186440677967,0.9714285714285714,1.181818181818182,1.0131147540983607,1.1956521739130437,1.056701030927835,1.3035714285714286
Kuma187,2.667582417582417,3.24,3.219047619047619,3.426900584795322,4.25,3.5625,0.0,3.05,4.3478260869565215,1.3636363636363638,1.45,4.291666666666666,4.3,3.746835443037975,2.33587786259542,3.763888888888888,0.0,4.51685393258427,4.862068965517241
Supuburger,7.074074074074074,6.448275862068965,6.864864864864865,7.666666666666667,8.0,7.068965517241379,,7.111111111111111,9.0,7.0,8.0,7.0,7.346153846153846,7.875,6.476190476190476,8.545454545454545,2.0,7.256410256410256,6.785714285714286
canyedest,6.011494252873563,5.921875,5.65625,6.161111111111111,2.071428571428572,6.174285714285714,,4.221739130434782,8.25,6.285714285714286,8.5,6.5625,5.953846153846154,4.5,5.902777777777778,6.222222222222222,6.833333333333333,6.453703703703703,6.229166666666667
KrenZane,5.495846645367414,5.659302325581396,5.188790560471978,6.387537091988132,5.050877192982456,5.600873362445415,3.0,5.148387096774194,7.733333333333333,6.8842105263157904,6.3,5.936440677966103,6.627131782945739,5.723214285714287,5.5746153846153845,5.890697674418606,4.715624999999999,5.655801104972375,6.2075471698113205
BubblyChika,6.738888888888892,6.899319727891156,6.644255319148936,6.078362573099415,4.6068965517241365,6.288275862068967,,0.1,8.64,3.6571428571428575,7.195833333333333,5.620588235294117,6.811764705882352,6.029943502824858,5.758620689655173,6.662396694214875,7.029999999999999,6.460759493670887,7.42
Risottoro,7.210679611650483,7.186567164179104,7.4387096774193555,7.583561643835615,6.29375,7.135000000000002,,6.48,,6.0,7.2,7.56923076923077,7.835714285714286,6.844444444444445,8.015151515151516,7.994117647058822,8.257142857142858,7.344117647058824,7.239999999999999
